1995;1995074;Sierra Leone;;694;B R;45.691;179;297;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;160;..;..;..;..;..;..;..;..;..;13;..;2;..;..;22;..;..;..;..;..;..;7;..;..;..;..;..;..;..;29;..;..;..;..;..;1;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2.392;..;61;427;..;..;..;..;..;..;..;30.423;8;..;..;..;..;..;..;161;..;..;..;..;..;..;..;..;4;..;..;..;..;..;..;..;..;1.042;..;7.743;..;..;..;..;..;..;..;..;874;..;..;..;34;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;28;761;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;6;..;..;..;50;..;..;..;..;..;..;..;..;..;..;248;..;..;..;..;..;..;..;..;..;188;..;..;..;..;..;..;..;..;..;..;..;..;..;..;14;..;..;..;..;..;..;..;..;..;..;..;266;..;251;..;..;..;..;..;..;..;..;..;..;..
1995;1995075;Togo;;768;C R;50.856;624;7.077;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;9;..;11.673;..;..;..;..;..;..;..;..;..;3.107;..;9;..;143;6;..;..;91;131;..;..;54;..;..;..;..;56;..;..;891;..;..;..;..;..;..;166;..;..;..;..;..;..;..;22;..;..;..;..;..;..;..;717;..;..;226;263;..;50;11.765;..;..;..;..;..;..;..;832;40;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;47;..;..;..;..;..;..;..;..;883;..;..;..;45;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5.847;5.240;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;465;..;..;..;..;..;..;..;11;..;252;..;..;30;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;84;..;..;..;..;..;..;..;..;..;..;..
1995;1995076;ASIA;;935;;21.580.204;343.163;983.385;1.512.624;1.277;14.599;..;..;355;..;..;17.102;134.643;4;17.904;9.004;381.330;..;9.953;2.160.817;..;88.444;6.061;..;..;..;57.881;66;3.302;2;115.478;23;9.842;249.911;..;..;6;81.197;9;19.427;..;..;3;6.154;..;1.593;1.456.795;24.459;39.816;1.059;..;75;..;24;..;110;65;..;5.023;500;18.632;135;2.422;2;..;3;66;390.642;2;..;4.065;1.844;48.393;..;..;762;1.392;26.023;..;..;..;..;73.596;292.248;655;..;54.829;..;..;13;27;6;..;..;..;2;..;..;9.162;21;2.253.351;673.216;67.824;450.093;1.053;..;55.964;5.442;3;28.868;99.836;60.733;2.967;..;23.160;16.527;141.487;6.758;31.674;..;..;16.396;..;12.324;16;2;2;348.361;259;..;20;..;..;76;738;..;1.643;..;..;412;..;..;89.458;3;389.477;..;..;396.533;13.453;..;4.648;2;18;2.312;..;..;4.919;5.184;1.090.252;..;2;..;3;22.595;413.981;69.582;1.962;2;5.261;430.456;28.112;..;81.788;2.497.588;..;..;..;..;..;..;..;..;..;26.759;16;526;2;..;32.721;..;142;47;..;28.138;6.365;2.402;3.268;280.080;1.011.794;103.228;19;28;3.231;7.442;198.682;30.721;43.370;78.203;35.638;..;..;..;5;22.409;49.013;5.648;..;..;787;410.943;33.553;71.900;40;118.325;16;2.649;192.916;..;391;96.494;..;..;156.458;549;63
1995;1995077;Central Asia;;5500;;3.254.451;19.452;31.312;6.730;..;89;..;..;..;..;..;..;16.041;..;..;44;40.323;..;..;..;..;67.667;..;..;..;..;..;..;..;..;..;..;15;1.896;..;..;..;..;..;30;..;..;..;..;..;..;890;..;..;..;..;..;..;..;..;..;..;..;..;..;17.619;..;69;..;..;..;..;..;..;..;..;1.085;..;..;..;..;121;..;..;..;..;..;6.094;159.517;..;..;6.290;..;..;..;..;..;..;..;..;..;..;..;..;..;311;..;3.148;38;..;..;..;..;..;..;..;47.618;..;..;..;13.372;..;1.517;..;..;..;..;..;5.028;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;40;..;72;..;16;..;..;..;..;25;74;..;..;..;..;..;..;16.266;..;..;..;17.276;10.082;..;394;2.284.473;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;32;..;10.919;..;..;..;..;..;..;..;..;14.613;2.248;..;..;..;294.729;..;141;..;164;16;..;156.399;..;..;140;..;..;..;16;..
1995;1995078;Kazakhstan;;398;B;1.751.241;..;..;..;..;..;..;..;..;..;..;..;3.033;..;..;..;16.515;..;..;..;..;32.508;..;..;..;..;..;..;..;..;..;..;..;1.896;..;..;..;..;..;..;..;..;..;..;..;..;531;..;..;..;..;..;..;..;..;..;..;..;..;..;16.944;..;..;..;..;..;..;..;..;..;..;332;..;..;..;..;..;..;..;..;..;..;1.201;143.515;..;..;6.290;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2.756;..;298;..;..;..;..;..;1.728;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;12.343;..;..;..;16.681;5.510;..;..;1.232.743;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;4.046;..;..;..;..;..;..;..;..;13.654;232;..;..;..;163.171;..;..;..;..;..;..;75.314;..;..;..;..;..;..;..;..
1995;1995079;Kyrgyzstan;;417;B;297.019;3.525;3.231;..;..;..;..;..;..;..;..;..;3.199;..;..;..;6.207;..;..;..;..;14.837;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;334;..;..;..;..;..;..;..;..;..;..;..;..;..;592;..;..;..;..;..;..;..;..;..;..;753;..;..;..;..;121;..;..;..;..;..;4.525;6.054;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;18.694;..;..;..;..;..;1.219;..;..;..;..;..;3.300;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3.898;..;..;..;595;3.731;..;394;166.787;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2.700;..;..;..;..;..;..;..;..;499;1.380;..;..;..;40.777;..;..;..;..;..;..;9.527;..;..;140;..;..;..;..;..
1995;1995080;Tajikistan;;762;B;196.390;127;144;6.730;..;89;..;..;..;..;..;..;134;..;..;44;128;..;..;..;..;454;..;..;..;..;..;..;..;..;..;..;15;..;..;..;..;..;..;30;..;..;..;..;..;..;25;..;..;..;..;..;..;..;..;..;..;..;..;..;83;..;69;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;368;77;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;311;..;720;38;..;..;..;..;..;..;..;501;..;..;..;7.773;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;40;..;72;..;16;..;..;..;..;25;74;..;..;..;..;..;..;25;..;..;..;..;841;..;..;168.139;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;32;..;..;..;..;..;..;..;..;..;..;460;397;..;..;..;1.210;..;141;..;164;16;..;6.862;..;..;..;..;..;..;16;..
1995;1995081;Turkmenistan;;795;B;154.714;761;927;..;..;..;..;..;..;..;..;..;5.351;..;..;..;5.908;..;..;..;..;2.046;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.629;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2.428;..;..;..;..;..;..;..;..;13.991;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;53.413;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3.564;..;..;..;..;..;..;64.696;..;..;..;..;..;..;..;..
1995;1995082;Uzbekistan;;860;B;855.087;15.039;27.010;..;..;..;..;..;..;..;..;..;4.324;..;..;..;11.565;..;..;..;..;17.822;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;8.242;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;14.432;..;..;..;2.843;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;663.391;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;4.173;..;..;..;..;..;..;..;..;..;239;..;..;..;86.007;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
1995;1995083;Eastern Asia;;906;;2.391.949;27.450;240.526;..;..;..;..;..;..;..;..;1.534;..;..;7.711;204;..;..;..;4.281;..;..;225;..;..;..;..;..;..;..;108.765;..;..;..;..;..;..;763;..;11.964;..;..;..;..;..;..;1.076.663;7.041;34.012;..;..;..;..;..;..;..;..;..;..;3;27;..;300;..;..;..;..;336;..;..;..;..;..;..;..;..;243;2.884;..;..;..;..;..;2.761;617;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;12.101;105.725;4.558;..;659;..;..;835;..;12.616;..;487;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;10.218;..;..;..;..;..;..;..;..;653;..;..;356;..;..;..;..;40;..;..;3.465;687;..;1.896;..;..;695;..;..;197;..;5.789;..;..;..;..;21.981;149.939;305;1.502;..;..;409.262;..;..;..;4.511;..;..;..;..;..;..;..;..;..;..;..;..;..;..;4.591;..;2;..;..;..;107;..;737;4.680;..;..;..;..;447;652;..;..;1;26.832;..;..;..;..;..;..;48;..;..;..;..;..;..;13.880;..;42.990;..;2;418;..;..;19.775;..;..;..;..;..
1995;1995084;China;5;156;C;219.180;6.943;45.784;..;..;..;..;..;..;..;..;..;..;..;1.292;..;..;..;..;1.480;..;..;..;..;..;..;..;..;..;..;15.172;..;..;..;..;..;..;..;..;2.048;..;..;..;..;..;..;..;1.088;5.394;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2.381;17.426;..;..;..;..;..;..;..;1.953;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.684;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.067;..;..;..;..;2.755;24.819;..;..;..;..;62.876;..;..;..;720;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2.432;..;..;..;..;..;..;..;..;..;4.705;..;..;..;..;..;..;..;..;..;..;..;..;..;2.190;..;7.758;..;..;..;..;..;7.213;..;..;..;..;..
1995;1995085;China, Hong Kong SAR;6;344;B;1.268.711;11.812;179.329;..;..;..;..;..;..;..;..;..;..;..;2.903;..;..;..;..;116;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5.253;..;..;..;..;..;..;823.343;..;28.618;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;531;..;..;..;..;..;374;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;6.492;82.303;..;..;207;..;..;170;..;4.826;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5.578;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3.347;254;..;557;..;..;..;..;..;..;..;2.146;..;..;..;..;..;78.296;..;43;..;..;1.978;..;..;..;52;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3.772;..;..;..;..;..;..;..;141;355;..;..;..;..;..;154;..;..;..;11.642;..;..;..;..;..;..;..;..;..;..;..;..;..;4.696;..;4.697;..;..;..;..;..;4.726;..;..;..;..;..
1995;1995086;China, Macao SAR;7;446;B;121.269;6.144;1.542;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;102.116;5.909;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2.971;..;1.280;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.307;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
1995;1995087;Dem. People's Republic of Korea;;408;I;17.581;278;1.803;..;..;..;..;..;..;..;..;..;..;..;51;..;..;..;..;59;..;..;..;..;..;..;..;..;..;..;581;..;..;..;..;..;..;..;..;81;..;..;..;..;..;..;9.068;44;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;95;697;..;..;..;..;..;..;..;79;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;68;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;42;..;..;..;..;106;982;..;..;..;..;2.547;..;..;..;28;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;98;..;..;..;..;..;..;..;..;..;186;..;..;..;..;..;..;..;..;..;..;..;..;..;87;..;312;..;..;..;..;..;289;..;..;..;..;..
1995;1995088;Japan;;392;C;708.615;1.550;9.951;..;..;..;..;..;..;..;..;1.534;..;..;3.182;203;..;..;..;2.601;..;..;225;..;..;..;..;..;..;..;93.012;..;..;..;..;..;..;759;..;3.809;..;..;..;..;..;..;117.552;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;300;..;..;..;..;336;..;..;..;..;..;..;..;..;230;1.989;..;..;..;..;..;2.089;617;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2.904;3.667;4.558;..;452;..;..;665;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2.823;..;..;..;..;..;..;..;..;653;..;..;..;..;..;..;..;..;..;..;..;433;..;1.089;..;..;661;..;..;197;..;2.505;..;..;..;..;19.120;39.166;304;179;..;..;341.721;..;..;..;1.144;..;..;..;..;..;..;..;..;..;..;..;..;..;..;819;..;..;..;..;..;..;..;596;1.473;..;..;..;..;447;497;..;..;..;8.452;..;..;..;..;..;..;..;..;..;..;..;..;..;6.582;..;22.772;..;..;..;..;..;4.797;..;..;..;..;..
1995;1995089;Mongolia;;496;C;3.465;97;274;..;..;..;..;..;..;..;..;..;..;..;..;1;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;11;..;..;..;..;..;..;740;..;..;..;..;..;..;..;..;..;..;..;..;3;27;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;13;2;..;..;..;..;..;22;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;8;..;..;..;..;..;..;..;..;60;..;295;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;11;1;..;..;..;140;..;..;..;1.551;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2;..;..;..;..;..;..;..;..;..;..;..;..;1;..;..;1;..;..;..;..;..;..;..;48;..;..;..;..;..;..;38;..;117;..;2;..;..;..;..;..;..;..;..;..
1995;1995090;Republic of Korea;;410;C;53.128;626;1.843;..;..;..;..;..;..;..;..;..;..;..;283;..;..;..;..;25;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;4;..;762;..;..;..;..;..;..;23.844;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;362;..;..;..;..;..;276;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;221;1.632;..;..;..;..;..;..;..;5.698;..;192;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;65;..;..;..;..;..;..;..;..;..;..;..;356;..;..;..;..;40;..;..;118;..;..;250;..;..;34;..;..;..;..;29;..;..;..;..;..;3.694;..;..;..;..;..;..;..;..;1.016;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;107;..;..;322;..;..;..;..;..;..;..;..;..;540;..;..;..;..;..;..;..;..;..;..;..;..;..;287;..;7.334;..;..;418;..;..;2.750;..;..;..;..;..
1995;1995091;Southern Asia;;5501;;7.261.928;51.455;119.966;1.441.737;..;..;..;..;..;..;..;..;245;..;1.149;18;383;..;4.782;1.948.793;..;..;..;..;..;..;57.881;..;..;..;2.478;..;8.390;..;..;..;..;6.067;..;2.278;..;..;..;..;..;..;79.130;..;..;..;..;..;..;..;..;..;..;..;6;..;..;..;7;..;..;..;..;14;..;..;..;..;..;..;..;760;1;2.018;..;..;..;..;..;2.462;..;..;2;..;..;..;..;..;..;..;..;..;..;..;..;..;1.536.051;39.691;2.700;357.171;..;..;..;299;..;4.886;7;1.964;2.916;..;6.341;..;27.395;..;23;..;..;..;..;..;..;..;..;67.293;259;..;..;..;..;..;736;..;..;..;..;..;..;..;..;..;157.896;..;..;330.334;3;..;11;..;..;468;..;..;3.232;9;787.732;..;..;..;..;..;120;..;187;..;6;25;..;..;..;1.307;..;..;..;..;..;..;..;..;..;2.852;..;..;..;..;8.440;..;..;..;..;..;8;..;..;120.003;..;..;..;..;30;61;1;16.000;..;5.554;..;..;..;..;..;..;254;101;..;..;785;..;6.199;10.383;..;16.218;..;..;800;..;..;14.653;..;..;..;502;..
1995;1995092;Afghanistan;;4;B;32.417;1.598;6.516;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;7.503;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;16.000;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;800;..;..;..;..;..;..;..;..
1995;1995093;Bangladesh;;50;B R;430.746;30.196;16.371;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;4.772;..;..;..;..;..;..;..;..;..;..;..;2.478;..;..;..;..;..;..;6.067;..;..;..;..;..;..;..;..;60.456;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;8.314;38.663;..;..;..;..;..;..;..;4.291;..;..;..;..;..;..;27.395;..;..;..;..;..;..;..;..;..;..;58.080;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;120.897;..;..;5.226;..;..;..;..;..;..;..;..;3.230;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;4.168;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5.494;..;..;..;..;..;..;..;..;..;..;..;..;..;7.385;..;13.839;..;..;..;..;..;13.424;..;..;..;..;..
1995;1995094;Bhutan;;64;B;5.168;361;121;..;..;..;..;..;..;..;..;..;..;..;3;..;..;..;..;9;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;10;..;..;..;..;..;..;232;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;7;..;..;..;..;..;..;..;..;..;..;..;..;..;..;8;..;..;..;..;..;6;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;4.142;..;..;..;..;..;..;2;..;25;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;7;..;..;134;3;..;5;..;..;..;..;..;..;..;..;..;..;..;..;..;2;..;..;..;..;9;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5;..;..;..;..;..;..;..;..;8;..;..;..;..;5;3;..;..;..;15;..;..;..;..;..;..;..;..;..;..;..;..;..;11;..;35;..;..;..;..;..;..;..;..;..;..;..
1995;1995095;India;;356;B R;3.343.260;10.975;54.863;5.867;..;..;..;..;..;..;..;..;..;..;1.093;..;..;..;..;1.946.520;..;..;..;..;..;..;4.742;..;..;..;..;..;8.390;..;..;..;..;..;..;2.237;..;..;..;..;..;..;5.482;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;760;..;1.949;..;..;..;..;..;2.330;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;799;1.323;492;..;..;..;..;..;509;..;1.964;2.916;..;6.292;..;..;..;..;..;..;..;..;..;..;..;..;9.153;215;..;..;..;..;..;736;..;..;..;..;..;..;..;..;..;35.551;..;..;324.968;..;..;..;..;..;468;..;..;..;..;773.528;..;..;..;..;..;..;..;187;..;..;..;..;..;..;1.303;..;..;..;..;..;..;..;..;..;2.817;..;..;..;..;4.224;..;..;..;..;..;..;..;..;116.605;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;124;..;..;..;785;..;6.154;2.894;..;2.314;..;..;..;..;..;1.229;..;..;..;502;..
1995;1995096;Iran (Islamic Republic of);;364;B R;1.231.696;6.490;19.470;843.379;..;..;..;..;..;..;..;..;245;..;..;..;383;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;356.453;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5.045;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;130;101;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
1995;1995097;Maldives;;462;C;9.267;65;277;..;..;..;..;..;..;..;..;..;..;..;22;18;..;..;..;1.786;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;25;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;12;..;..;..;..;..;..;..;..;..;35;..;..;..;..;..;107;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3.216;..;..;..;..;..;..;178;..;38;..;..;..;..;..;..;..;..;3;..;..;..;..;..;..;..;..;27;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;4;..;..;..;..;..;..;..;46;..;..;..;..;..;118;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;24;..;..;..;..;..;..;..;..;3.108;..;..;..;..;12;50;..;..;..;39;..;..;..;..;..;..;..;..;..;..;..;..;..;47;..;10;..;..;..;..;..;..;..;..;..;..;..
1995;1995098;Nepal;;524;B R;473.137;1.122;20.686;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;468;..;..;..;..;..;..;53.134;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;12.760;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;383.358;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.521;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;88;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
1995;1995099;Pakistan;;586;B R;1.718.085;390;1.202;592.489;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;173;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.120.376;219;1.375;226;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.441;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;194;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
